repo,type,mech,alert,break,consoleLog,continue,count,empty,has_error_arguments,lines,noUsageOfErrorArg,reassigningError,rereturn,rethrow,returnErrorObject,returnLiteral,returnNull,returnUndefined,stmts,throwErrorObject,throwLiteral,throwNull,throwUndefined,others
mongoose.csv,server,callback,0.0,3.0,68.0,3.0,2863,0.0,2863.0,36131,53.0,24.0,0.0,139.0,0.0,2.0,2.0,0.0,10436,2.0,0.0,0.0,0.0,2863
mongoose.csv,server,event,0.0,0.0,0.0,0.0,25,0.0,21.0,41,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,23
mongoose.csv,server,promise,0.0,0.0,0.0,0.0,29,0.0,20.0,56,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,20
mongoose.csv,server,try-catch,0.0,0.0,0.0,0.0,262,1.0,262.0,448,45.0,44.0,0.0,7.0,0.0,1.0,0.0,0.0,414,0.0,0.0,0.0,0.0,216
mousetrap.csv,client,callback,0.0,0.0,5.0,2.0,51,0.0,51.0,423,7.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,169,0.0,0.0,0.0,0.0,49
mousetrap.csv,client,event,0.0,0.0,0.0,0.0,2,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2
mousetrap.csv,client,try-catch,0.0,0.0,0.0,0.0,71,13.0,71.0,162,14.0,21.0,0.0,8.0,0.0,11.0,0.0,0.0,76,0.0,0.0,0.0,0.0,35
mysql.csv,server,callback,0.0,0.0,3.0,0.0,531,0.0,531.0,5046,1.0,29.0,0.0,20.0,0.0,1.0,0.0,0.0,1968,12.0,0.0,0.0,0.0,526
mysql.csv,server,event,0.0,0.0,0.0,0.0,36,0.0,32.0,99,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,75,0.0,0.0,0.0,0.0,33
mysql.csv,server,try-catch,0.0,0.0,0.0,0.0,7,1.0,7.0,10,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,2
natural.csv,server,callback,0.0,0.0,11.0,0.0,44,0.0,44.0,314,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,42
natural.csv,server,try-catch,0.0,0.0,0.0,0.0,3,0.0,3.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3
nedb.csv,server,callback,0.0,2.0,25.0,0.0,873,0.0,873.0,12605,119.0,19.0,0.0,4.0,0.0,2.0,0.0,0.0,2490,18.0,0.0,0.0,0.0,869
nedb.csv,server,event,0.0,0.0,0.0,0.0,5,0.0,4.0,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3
nedb.csv,server,try-catch,0.0,24.0,1.0,0.0,321,3.0,321.0,911,85.0,42.0,0.0,42.0,0.0,41.0,0.0,0.0,545,0.0,0.0,0.0,0.0,287
nightwatch.csv,server,callback,0.0,0.0,2.0,0.0,129,0.0,129.0,820,14.0,11.0,0.0,3.0,1.0,1.0,2.0,0.0,289,0.0,0.0,0.0,0.0,126
nightwatch.csv,server,event,0.0,0.0,0.0,0.0,18,0.0,12.0,44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,18
nightwatch.csv,server,promise,0.0,0.0,1.0,0.0,59,0.0,50.0,203,4.0,1.0,0.0,11.0,1.0,3.0,0.0,0.0,118,1.0,0.0,0.0,0.0,57
nightwatch.csv,server,try-catch,0.0,0.0,1.0,0.0,87,11.0,87.0,127,11.0,4.0,0.0,6.0,0.0,4.0,0.0,0.0,112,1.0,0.0,0.0,0.0,68
node-http-proxy.csv,server,callback,0.0,0.0,3.0,0.0,14,0.0,14.0,59,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,12
node-http-proxy.csv,server,event,0.0,0.0,0.0,0.0,14,0.0,12.0,57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,14
node-http-proxy.csv,server,try-catch,0.0,0.0,0.0,0.0,6,0.0,6.0,6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3
node-inspector.csv,server,callback,0.0,10.0,8.0,5.0,442,0.0,442.0,4072,29.0,8.0,0.0,21.0,0.0,11.0,4.0,0.0,1388,2.0,0.0,0.0,0.0,437
node-inspector.csv,server,event,0.0,0.0,0.0,0.0,2,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
node-inspector.csv,server,try-catch,0.0,0.0,1.0,0.0,85,26.0,85.0,86,27.0,1.0,0.0,3.0,0.0,5.0,3.0,0.0,72,0.0,0.0,0.0,0.0,51
node-mongodb-native.csv,server,async-await,0.0,0.0,4.0,0.0,7,0.0,7.0,34,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,7
node-mongodb-native.csv,server,callback,0.0,18.0,3.0,0.0,4088,0.0,4088.0,72009,248.0,42.0,0.0,24.0,0.0,32.0,2.0,0.0,13559,11.0,0.0,0.0,0.0,4068
node-mongodb-native.csv,server,event,0.0,0.0,0.0,0.0,28,0.0,25.0,83,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,28
node-mongodb-native.csv,server,promise,0.0,0.0,1.0,0.0,81,0.0,72.0,182,9.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,113,0.0,0.0,0.0,0.0,73
node-mongodb-native.csv,server,try-catch,0.0,0.0,6.0,0.0,422,50.0,422.0,845,42.0,19.0,0.0,37.0,0.0,6.0,0.0,0.0,588,0.0,0.0,0.0,0.0,346
node-opencv.csv,server,callback,0.0,1.0,37.0,2.0,96,0.0,96.0,1022,41.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,451,17.0,1.0,0.0,0.0,83
node-postgres.csv,server,callback,0.0,0.0,7.0,0.0,133,0.0,133.0,1043,18.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,370,1.0,0.0,0.0,0.0,133
node-postgres.csv,server,event,0.0,0.0,6.0,0.0,18,0.0,16.0,42,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32,1.0,0.0,0.0,0.0,16
node-postgres.csv,server,promise,0.0,0.0,0.0,0.0,9,0.0,9.0,20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,9
node-postgres.csv,server,try-catch,0.0,0.0,0.0,0.0,6,0.0,6.0,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,6
node-restify.csv,server,callback,0.0,1.0,1.0,0.0,398,0.0,398.0,2261,28.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1366,2.0,0.0,0.0,0.0,396
node-restify.csv,server,event,0.0,0.0,0.0,0.0,25,0.0,25.0,69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57,0.0,0.0,0.0,0.0,25
node-restify.csv,server,promise,0.0,0.0,0.0,0.0,1,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1
node-restify.csv,server,try-catch,0.0,0.0,0.0,0.0,66,5.0,66.0,127,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0,61
node-serialport.csv,server,callback,0.0,0.0,14.0,0.0,96,0.0,96.0,612,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,244,1.0,0.0,0.0,0.0,94
node-serialport.csv,server,event,0.0,0.0,1.0,0.0,12,0.0,12.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,12
node-serialport.csv,server,promise,0.0,0.0,0.0,0.0,12,0.0,12.0,34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0,12
node-serialport.csv,server,try-catch,0.0,0.0,2.0,0.0,118,0.0,118.0,196,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,196,0.0,0.0,0.0,0.0,116
node.csv,server,async-await,0.0,0.0,0.0,0.0,26,1.0,26.0,57,15.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,37,14.0,0.0,0.0,0.0,11
node.csv,server,callback,0.0,679.0,83.0,28.0,4149,0.0,4149.0,129758,282.0,1188.0,0.0,329.0,0.0,131.0,2.0,0.0,25477,21.0,2.0,0.0,0.0,4123
node.csv,server,event,0.0,2.0,22.0,0.0,231,0.0,163.0,465,80.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,321,8.0,0.0,0.0,0.0,173
node.csv,server,promise,0.0,0.0,0.0,0.0,59,0.0,27.0,137,27.0,0.0,0.0,11.0,0.0,2.0,1.0,0.0,77,0.0,0.0,0.0,0.0,40
node.csv,server,try-catch,0.0,5.0,54.0,15.0,2030,315.0,2030.0,4056,403.0,177.0,0.0,405.0,0.0,40.0,24.0,3.0,2563,4.0,3.0,0.0,0.0,1526
nodemailer.csv,server,callback,0.0,0.0,4.0,0.0,218,0.0,218.0,1835,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,821,0.0,0.0,0.0,0.0,218
nodemailer.csv,server,event,0.0,0.0,0.0,0.0,66,0.0,66.0,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,0.0,0.0,0.0,0.0,66
nodemailer.csv,server,promise,0.0,0.0,0.0,0.0,1,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1
nodemailer.csv,server,try-catch,0.0,0.0,0.0,0.0,43,13.0,43.0,108,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,48,0.0,0.0,0.0,0.0,27
nodemon.csv,server,callback,0.0,0.0,1.0,0.0,18,0.0,18.0,124,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,18
nodemon.csv,server,event,0.0,0.0,0.0,0.0,5,0.0,3.0,17,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,4
nodemon.csv,server,promise,0.0,0.0,1.0,0.0,6,0.0,3.0,12,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,8,0.0,0.0,0.0,0.0,3
nodemon.csv,server,try-catch,0.0,0.0,0.0,0.0,14,6.0,14.0,22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,8
notifyjs.csv,client,callback,0.0,0.0,0.0,0.0,3,0.0,3.0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3
notifyjs.csv,client,try-catch,0.0,0.0,0.0,0.0,2,0.0,2.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2
nuxt.js.csv,server,async-await,0.0,0.0,0.0,0.0,1,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1
nuxt.js.csv,server,callback,0.0,0.0,1.0,0.0,22,0.0,22.0,229,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,21
nuxt.js.csv,server,event,0.0,0.0,0.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
nuxt.js.csv,server,promise,0.0,0.0,0.0,0.0,7,0.0,6.0,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,0.0,0.0,0.0,0.0,6
nuxt.js.csv,server,try-catch,0.0,0.0,0.0,0.0,4,2.0,4.0,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,2
openlayers.csv,server,callback,0.0,1.0,0.0,1.0,83,0.0,83.0,946,17.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,280,0.0,0.0,0.0,0.0,83
openlayers.csv,server,event,1.0,0.0,0.0,0.0,12,0.0,2.0,19,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,11
openlayers.csv,server,promise,0.0,0.0,0.0,0.0,2,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2
openlayers.csv,server,try-catch,0.0,0.0,2.0,0.0,175,3.0,175.0,211,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,189,1.0,0.0,0.0,0.0,168
openui5.csv,client,callback,1.0,107.0,10.0,27.0,2379,0.0,2379.0,115386,532.0,139.0,0.0,37.0,1.0,130.0,46.0,17.0,11229,48.0,1.0,0.0,0.0,2367
openui5.csv,client,event,0.0,0.0,0.0,0.0,26,0.0,22.0,58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,26
openui5.csv,client,promise,0.0,0.0,0.0,0.0,264,0.0,161.0,674,103.0,1.0,0.0,12.0,0.0,4.0,0.0,0.0,403,1.0,2.0,0.0,0.0,237
openui5.csv,client,try-catch,4.0,27.0,20.0,6.0,2517,382.0,2517.0,18454,959.0,121.0,0.0,177.0,0.0,144.0,21.0,6.0,3699,37.0,2.0,0.0,0.0,1867
passport.csv,server,callback,0.0,0.0,0.0,0.0,95,0.0,95.0,373,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,270,0.0,0.0,0.0,0.0,94
passport.csv,server,try-catch,0.0,0.0,0.0,0.0,6,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6
pdf.js.csv,client,callback,0.0,10.0,9.0,4.0,268,0.0,268.0,3594,29.0,12.0,0.0,4.0,0.0,0.0,1.0,2.0,914,5.0,0.0,0.0,0.0,261
pdf.js.csv,client,event,0.0,0.0,0.0,0.0,15,0.0,13.0,49,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,1.0,0.0,0.0,0.0,15
pdf.js.csv,client,promise,0.0,0.0,1.0,0.0,126,0.0,102.0,185,24.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,142,0.0,0.0,0.0,0.0,106
pdf.js.csv,client,try-catch,0.0,2.0,2.0,4.0,193,19.0,193.0,444,48.0,0.0,0.0,48.0,0.0,11.0,0.0,0.0,286,6.0,0.0,0.0,0.0,164
peerflix.csv,server,callback,0.0,0.0,0.0,0.0,1,0.0,1.0,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,1
perfect-scrollbar.csv,client,callback,0.0,4.0,2.0,0.0,68,0.0,68.0,923,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,304,0.0,0.0,0.0,0.0,68
perfect-scrollbar.csv,client,promise,0.0,0.0,1.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0
perfect-scrollbar.csv,client,try-catch,0.0,0.0,2.0,0.0,2,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0
phaser.csv,client,callback,0.0,0.0,4.0,0.0,20,0.0,20.0,135,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,50,4.0,0.0,0.0,0.0,20
phaser.csv,client,promise,0.0,0.0,0.0,0.0,56,0.0,48.0,88,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56
phaser.csv,client,try-catch,0.0,0.0,0.0,0.0,151,20.0,151.0,236,113.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,152,0.0,0.0,0.0,0.0,107
plyr.csv,client,callback,0.0,0.0,1.0,0.0,31,0.0,31.0,310,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,62,4.0,0.0,0.0,0.0,31
plyr.csv,client,event,0.0,0.0,0.0,0.0,3,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3
plyr.csv,client,promise,0.0,0.0,0.0,0.0,57,0.0,15.0,45,42.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,30
plyr.csv,client,try-catch,0.0,0.0,0.0,0.0,239,48.0,239.0,348,111.0,3.0,0.0,20.0,0.0,50.0,5.0,0.0,228,4.0,0.0,0.0,0.0,136
pm2.csv,server,callback,0.0,0.0,71.0,0.0,623,0.0,623.0,5752,131.0,5.0,0.0,4.0,2.0,29.0,0.0,0.0,1805,2.0,0.0,0.0,0.0,614
pm2.csv,server,event,0.0,0.0,12.0,0.0,25,0.0,25.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,17
pm2.csv,server,promise,0.0,0.0,1.0,0.0,3,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,3
pm2.csv,server,try-catch,0.0,0.0,3.0,0.0,213,31.0,213.0,401,37.0,0.0,0.0,6.0,1.0,4.0,6.0,0.0,283,0.0,0.0,0.0,0.0,173
postcss.csv,server,callback,0.0,0.0,0.0,0.0,2,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2
postcss.csv,server,promise,0.0,0.0,0.0,0.0,6,0.0,6.0,19,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6
postcss.csv,server,try-catch,0.0,0.0,0.0,0.0,5,0.0,5.0,17,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4
pouchdb.csv,server,callback,0.0,55.0,11.0,14.0,2690,0.0,2690.0,40310,224.0,187.0,0.0,65.0,0.0,49.0,10.0,0.0,6536,28.0,8.0,0.0,0.0,2674
pouchdb.csv,server,event,0.0,0.0,0.0,0.0,32,0.0,22.0,42,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,27
pouchdb.csv,server,promise,0.0,0.0,8.0,0.0,78,0.0,73.0,259,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,125,0.0,0.0,0.0,0.0,69
pouchdb.csv,server,try-catch,0.0,17.0,0.0,0.0,500,61.0,500.0,1341,194.0,21.0,0.0,23.0,0.0,17.0,0.0,0.0,662,0.0,0.0,0.0,0.0,418
prettier.csv,client,async-await,0.0,0.0,0.0,0.0,1,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
prettier.csv,client,callback,0.0,0.0,0.0,0.0,37,0.0,37.0,308,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,69,0.0,0.0,0.0,0.0,33
prettier.csv,client,event,0.0,0.0,0.0,0.0,2,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1
prettier.csv,client,promise,0.0,0.0,3.0,0.0,7,0.0,4.0,9,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,5
prettier.csv,client,try-catch,0.0,0.0,0.0,0.0,53,2.0,53.0,181,16.0,2.0,0.0,10.0,0.0,3.0,1.0,0.0,83,2.0,0.0,0.0,0.0,48
progressbar.js.csv,client,callback,0.0,0.0,0.0,0.0,3,0.0,3.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,3
progressbar.js.csv,client,try-catch,0.0,0.0,0.0,0.0,1,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
protobuf.js.csv,server,callback,0.0,1.0,1.0,0.0,68,0.0,68.0,1123,0.0,4.0,0.0,8.0,0.0,0.0,0.0,4.0,280,0.0,0.0,0.0,0.0,68
protobuf.js.csv,server,event,0.0,0.0,1.0,0.0,5,0.0,5.0,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,4
protobuf.js.csv,server,promise,0.0,0.0,0.0,0.0,9,0.0,8.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,9
protobuf.js.csv,server,try-catch,0.0,0.0,0.0,0.0,114,16.0,114.0,285,22.0,0.0,0.0,9.0,0.0,3.0,10.0,11.0,164,0.0,0.0,0.0,0.0,85
pug.csv,server,callback,0.0,0.0,1.0,0.0,11,0.0,11.0,53,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,11
pug.csv,server,try-catch,0.0,0.0,6.0,0.0,47,1.0,47.0,210,11.0,3.0,0.0,23.0,0.0,2.0,0.0,0.0,94,0.0,0.0,0.0,0.0,45
ratchet.csv,client,callback,0.0,0.0,0.0,0.0,54,0.0,54.0,798,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,438,0.0,0.0,0.0,0.0,54
ratchet.csv,client,try-catch,0.0,0.0,0.0,0.0,7,0.0,7.0,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7
raven-js.csv,client,callback,0.0,1.0,6.0,0.0,82,0.0,82.0,653,10.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,283,0.0,0.0,0.0,0.0,82
raven-js.csv,client,event,0.0,0.0,0.0,0.0,10,0.0,5.0,39,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,10
raven-js.csv,client,promise,0.0,0.0,0.0,0.0,2,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2
raven-js.csv,client,try-catch,0.0,0.0,3.0,0.0,270,62.0,270.0,394,80.0,13.0,0.0,40.0,0.0,28.0,0.0,0.0,232,1.0,0.0,0.0,0.0,164
react-native.csv,server,async-await,0.0,0.0,0.0,0.0,3,0.0,3.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3
react-native.csv,server,callback,0.0,6.0,4.0,0.0,119,0.0,119.0,1247,23.0,23.0,0.0,3.0,0.0,2.0,0.0,0.0,346,0.0,0.0,0.0,0.0,118
react-native.csv,server,event,0.0,0.0,2.0,0.0,5,0.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,4
react-native.csv,server,promise,0.0,0.0,1.0,0.0,4,0.0,3.0,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,4
react-native.csv,server,try-catch,0.0,4.0,5.0,8.0,190,68.0,190.0,493,28.0,26.0,0.0,6.0,0.0,11.0,5.0,0.0,146,6.0,0.0,0.0,0.0,93
reactGo.csv,server,callback,0.0,0.0,7.0,0.0,28,0.0,28.0,239,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,27
reactGo.csv,server,promise,0.0,0.0,7.0,0.0,17,0.0,12.0,41,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,17
remark.csv,client,callback,0.0,0.0,0.0,0.0,7,0.0,7.0,45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,7
remark.csv,client,try-catch,0.0,0.0,0.0,0.0,3,0.0,3.0,24,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3
request.csv,server,callback,0.0,0.0,0.0,0.0,211,0.0,211.0,1045,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,872,1.0,0.0,0.0,0.0,210
request.csv,server,event,0.0,0.0,0.0,0.0,11,0.0,9.0,20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,11
request.csv,server,try-catch,0.0,0.0,0.0,0.0,8,0.0,8.0,10,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,7
reveal.js.csv,client,callback,0.0,3.0,0.0,0.0,195,0.0,195.0,7913,0.0,5.0,0.0,2.0,0.0,2.0,2.0,0.0,409,3.0,0.0,0.0,0.0,194
reveal.js.csv,client,try-catch,2.0,0.0,0.0,0.0,28,2.0,28.0,57,4.0,5.0,0.0,4.0,0.0,2.0,0.0,2.0,36,0.0,0.0,0.0,0.0,15
riot.csv,client,callback,0.0,0.0,3.0,0.0,36,0.0,36.0,335,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,115,2.0,0.0,0.0,0.0,34
riot.csv,client,event,0.0,0.0,1.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0
riot.csv,client,promise,0.0,0.0,0.0,0.0,1,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1
riot.csv,client,try-catch,0.0,0.0,0.0,0.0,46,0.0,46.0,116,16.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,61,0.0,0.0,0.0,0.0,38
sails.csv,server,callback,0.0,4.0,6.0,0.0,884,0.0,884.0,8717,41.0,8.0,0.0,7.0,0.0,1.0,0.0,1.0,2831,8.0,0.0,0.0,0.0,884
sails.csv,server,event,0.0,0.0,1.0,0.0,6,0.0,6.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6
sails.csv,server,promise,0.0,0.0,0.0,0.0,5,0.0,5.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
sails.csv,server,try-catch,0.0,1.0,3.0,0.0,457,23.0,457.0,987,25.0,6.0,0.0,59.0,0.0,3.0,3.0,0.0,514,37.0,0.0,0.0,0.0,423
scrollreveal.csv,client,try-catch,0.0,0.0,0.0,0.0,39,0.0,39.0,47,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,39
sequelize.csv,server,callback,0.0,4.0,0.0,0.0,73,0.0,73.0,1031,0.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,196,2.0,0.0,0.0,0.0,72
sequelize.csv,server,event,0.0,0.0,0.0,0.0,3,0.0,3.0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3
sequelize.csv,server,promise,0.0,0.0,0.0,0.0,102,0.0,96.0,261,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,196,1.0,0.0,0.0,0.0,98
sequelize.csv,server,try-catch,0.0,0.0,0.0,0.0,20,0.0,20.0,36,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,26,4.0,0.0,0.0,0.0,10
session.csv,server,callback,0.0,0.0,0.0,0.0,98,0.0,98.0,706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,0.0,0.0,0.0,0.0,98
session.csv,server,event,0.0,0.0,0.0,0.0,3,0.0,3.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,3
