repo,type,mech,count,lines,strategy,strategy_count
simditor.csv,client,try-catch,56,112,throwLiteral,0.0
sinon.csv,server,try-catch,11709,10427,throwLiteral,0.0
smooth-scroll.csv,client,try-catch,20,20,throwLiteral,0.0
socket.io.csv,server,try-catch,5,4,throwLiteral,0.0
sockjs-client.csv,client,try-catch,336,446,throwLiteral,0.0
spectron.csv,server,try-catch,6,4,throwLiteral,0.0
steal.csv,client,try-catch,1262,2692,throwLiteral,0.0
store.js.csv,server,try-catch,7,8,throwLiteral,0.0
summernote.csv,client,try-catch,1,0,throwLiteral,0.0
superagent.csv,server,try-catch,483,502,throwLiteral,0.0
svg.js.csv,client,try-catch,35,69,throwLiteral,0.0
svgo.csv,server,try-catch,12,28,throwLiteral,0.0
three.js.csv,client,try-catch,516,1680,throwLiteral,0.0
tinymce.csv,client,try-catch,2,0,throwLiteral,0.0
ui-router.csv,client,try-catch,737,1061,throwLiteral,0.0
underscore.csv,client,try-catch,24,28,throwLiteral,0.0
validator.js.csv,client,try-catch,6,2,throwLiteral,0.0
waterline.csv,server,try-catch,283,1664,throwLiteral,0.0
web3.js.csv,client,try-catch,188,280,throwLiteral,0.0
webogram.csv,client,try-catch,1749,4209,throwLiteral,0.0
webpack.csv,server,try-catch,216,367,throwLiteral,0.0
webtorrent.csv,server,try-catch,11,12,throwLiteral,0.0
wekan.csv,server,try-catch,44,139,throwLiteral,0.0
winston.csv,server,try-catch,20,25,throwLiteral,0.0
zeroclipboard.csv,client,try-catch,47,147,throwLiteral,0.0
Chart.js.csv,client,try-catch,2,2,throwUndefined,0.0
Faker.js.csv,server,try-catch,452,540,throwUndefined,0.0
Ghost.csv,server,try-catch,120,388,throwUndefined,0.0
JavaScript-Garden.csv,client,try-catch,4,12,throwUndefined,0.0
JavaScript-Koans.csv,client,try-catch,52,80,throwUndefined,0.0
JavaScript-Load-Image.csv,client,try-catch,171,423,throwUndefined,0.0
JavaScript-MD5.csv,server,try-catch,122,295,throwUndefined,0.0
MQTT.js.csv,server,try-catch,17,29,throwUndefined,0.0
MagicMirror.csv,server,try-catch,13,62,throwUndefined,0.0
Modernizr.csv,client,try-catch,258,220,throwUndefined,0.0
NodeBB.csv,server,try-catch,205,282,throwUndefined,0.0
OS.js.csv,client,try-catch,264,256,throwUndefined,0.0
PapaParse.csv,server,try-catch,15,24,throwUndefined,0.0
Rocket.Chat.csv,client,try-catch,286,653,throwUndefined,0.0
RxJS.csv,server,try-catch,35,78,throwUndefined,0.0
Semantic-UI.csv,client,try-catch,71,53,throwUndefined,0.0
UglifyJS2.csv,server,try-catch,129,286,throwUndefined,0.0
ajenti.csv,client,try-catch,160,150,throwUndefined,0.0
angular-starter.csv,client,try-catch,1,1,throwUndefined,0.0
angular-translate.csv,client,try-catch,21,9,throwUndefined,0.0
apidoc.csv,server,try-catch,33,30,throwUndefined,0.0
atom.csv,server,try-catch,141,223,throwUndefined,0.0
ava.csv,server,try-catch,55,186,throwUndefined,0.0
aws-sdk-js.csv,server,try-catch,710,1297,throwUndefined,0.0
axios.csv,server,try-catch,28,56,throwUndefined,0.0
babel.csv,client,try-catch,59,184,throwUndefined,0.0
backbone.csv,client,try-catch,93,110,throwUndefined,0.0
bitcoinjs-lib.csv,server,try-catch,7,1,throwUndefined,0.0
bluebird.csv,server,try-catch,276,366,throwUndefined,0.0
bootstrap.csv,client,try-catch,45,49,throwUndefined,0.0
brackets.csv,client,try-catch,1069,1511,throwUndefined,0.0
card.csv,client,try-catch,14,50,throwUndefined,0.0
cheerio.csv,server,try-catch,1,0,throwUndefined,0.0
closure-compiler.csv,server,try-catch,83,116,throwUndefined,0.0
closure-library.csv,client,try-catch,629,1501,throwUndefined,0.0
clumsy-bird.csv,client,try-catch,34,30,throwUndefined,0.0
co.csv,server,try-catch,45,48,throwUndefined,0.0
create-react-app.csv,client,try-catch,19,32,throwUndefined,0.0
democracyos.csv,client,try-catch,6,9,throwUndefined,0.0
docsify.csv,server,try-catch,22,47,throwUndefined,0.0
dragula.csv,client,try-catch,4,0,throwUndefined,0.0
dropzone.csv,client,try-catch,23,23,throwUndefined,0.0
echarts.csv,client,try-catch,145,193,throwUndefined,0.0
electron.csv,server,try-catch,97,113,throwUndefined,0.0
engine.csv,client,try-catch,10,26,throwUndefined,0.0
eslint-plugin-react.csv,client,try-catch,4,4,throwUndefined,0.0
eslint.csv,server,try-catch,178,442,throwUndefined,0.0
express.csv,server,try-catch,17,23,throwUndefined,0.0
fetch.csv,client,try-catch,3,3,throwUndefined,0.0
fingerprintjs2.csv,client,try-catch,54,64,throwUndefined,0.0
forever.csv,server,try-catch,5,6,throwUndefined,0.0
fullPage.js.csv,client,try-catch,1,1,throwUndefined,0.0
grunt.csv,server,try-catch,21,39,throwUndefined,0.0
gulp.csv,server,try-catch,4,8,throwUndefined,0.0
handlebars.js.csv,server,try-catch,24,57,throwUndefined,0.0
hapi.csv,server,try-catch,15,32,throwUndefined,0.0
hexo.csv,server,try-catch,78,81,throwUndefined,0.0
highcharts-ng.csv,client,try-catch,6,0,throwUndefined,0.0
history.js.csv,client,try-catch,757,991,throwUndefined,0.0
homebridge.csv,server,try-catch,6,20,throwUndefined,0.0
hospitalrun-frontend.csv,client,try-catch,1211,1587,throwUndefined,0.0
howler.js.csv,client,try-catch,30,22,throwUndefined,0.0
http-server.csv,server,try-catch,1,1,throwUndefined,0.0
iD.csv,server,try-catch,42,69,throwUndefined,0.0
immutable-js.csv,server,try-catch,13,24,throwUndefined,0.0
impress.js.csv,client,try-catch,14,50,throwUndefined,0.0
intro.js.csv,client,try-catch,52,54,throwUndefined,0.0
jQuery-File-Upload.csv,client,try-catch,18,5,throwUndefined,0.0
johnny-five.csv,server,try-catch,8,8,throwUndefined,0.0
joi.csv,client,try-catch,46,84,throwUndefined,0.0
jquery-modal.csv,client,try-catch,4,24,throwUndefined,0.0
jsdoc.csv,client,try-catch,44,63,throwUndefined,0.0
jsdoc.csv,server,try-catch,44,63,throwUndefined,0.0
jsdom.csv,server,try-catch,440,496,throwUndefined,0.0
koa.csv,server,try-catch,38,102,throwUndefined,0.0
kue.csv,server,try-catch,7,17,throwUndefined,0.0
lazysizes.csv,client,try-catch,19,12,throwUndefined,0.0
lightbox.csv,client,try-catch,6,6,throwUndefined,0.0
list.js.csv,client,try-catch,12,28,throwUndefined,0.0
lodash.csv,server,try-catch,3,1,throwUndefined,0.0
loopback.csv,server,try-catch,26,34,throwUndefined,0.0
mapbox-gl-js.csv,client,try-catch,20,46,throwUndefined,0.0
markdown-here.csv,client,try-catch,60,187,throwUndefined,0.0
materialize.csv,client,try-catch,13,11,throwUndefined,0.0
materialize.csv,server,try-catch,13,11,throwUndefined,0.0
metalsmith.csv,server,try-catch,3,11,throwUndefined,0.0
meteor.csv,client,try-catch,540,1337,throwUndefined,0.0
meteor.csv,server,try-catch,540,1337,throwUndefined,0.0
mithril.js.csv,client,try-catch,294,391,throwUndefined,0.0
mocha.csv,server,try-catch,45,167,throwUndefined,0.0
mojs.csv,client,try-catch,40,55,throwUndefined,0.0
moment-timezone.csv,server,try-catch,6,0,throwUndefined,0.0
moment.csv,server,try-catch,19,12,throwUndefined,0.0
mongo-express.csv,server,try-catch,24,51,throwUndefined,0.0
mongoose.csv,server,try-catch,262,448,throwUndefined,0.0
mousetrap.csv,client,try-catch,71,162,throwUndefined,0.0
mysql.csv,server,try-catch,7,10,throwUndefined,0.0
natural.csv,server,try-catch,3,4,throwUndefined,0.0
nedb.csv,server,try-catch,321,911,throwUndefined,0.0
nightwatch.csv,server,try-catch,87,127,throwUndefined,0.0
node-http-proxy.csv,server,try-catch,6,6,throwUndefined,0.0
node-inspector.csv,server,try-catch,85,86,throwUndefined,0.0
node-mongodb-native.csv,server,try-catch,422,845,throwUndefined,0.0
node-postgres.csv,server,try-catch,6,12,throwUndefined,0.0
node-restify.csv,server,try-catch,66,127,throwUndefined,0.0
node-serialport.csv,server,try-catch,118,196,throwUndefined,0.0
node.csv,server,try-catch,2030,4056,throwUndefined,0.0
nodemailer.csv,server,try-catch,43,108,throwUndefined,0.0
nodemon.csv,server,try-catch,14,22,throwUndefined,0.0
notifyjs.csv,client,try-catch,2,2,throwUndefined,0.0
nuxt.js.csv,server,try-catch,4,6,throwUndefined,0.0
openlayers.csv,server,try-catch,175,211,throwUndefined,0.0
openui5.csv,client,try-catch,2517,18454,throwUndefined,0.0
passport.csv,server,try-catch,6,6,throwUndefined,0.0
pdf.js.csv,client,try-catch,193,444,throwUndefined,0.0
perfect-scrollbar.csv,client,try-catch,2,2,throwUndefined,0.0
phaser.csv,client,try-catch,151,236,throwUndefined,0.0
plyr.csv,client,try-catch,239,348,throwUndefined,0.0
pm2.csv,server,try-catch,213,401,throwUndefined,0.0
postcss.csv,server,try-catch,5,17,throwUndefined,0.0
pouchdb.csv,server,try-catch,500,1341,throwUndefined,0.0
prettier.csv,client,try-catch,53,181,throwUndefined,0.0
progressbar.js.csv,client,try-catch,1,0,throwUndefined,0.0
protobuf.js.csv,server,try-catch,114,285,throwUndefined,0.0
pug.csv,server,try-catch,47,210,throwUndefined,0.0
ratchet.csv,client,try-catch,7,7,throwUndefined,0.0
raven-js.csv,client,try-catch,270,394,throwUndefined,0.0
react-native.csv,server,try-catch,190,493,throwUndefined,0.0
remark.csv,client,try-catch,3,24,throwUndefined,0.0
request.csv,server,try-catch,8,10,throwUndefined,0.0
reveal.js.csv,client,try-catch,28,57,throwUndefined,0.0
riot.csv,client,try-catch,46,116,throwUndefined,0.0
sails.csv,server,try-catch,457,987,throwUndefined,0.0
scrollreveal.csv,client,try-catch,39,47,throwUndefined,0.0
sequelize.csv,server,try-catch,20,36,throwUndefined,0.0
showdown.csv,server,try-catch,8,11,throwUndefined,0.0
simditor.csv,client,try-catch,56,112,throwUndefined,0.0
sinon.csv,server,try-catch,11709,10427,throwUndefined,0.0
smooth-scroll.csv,client,try-catch,20,20,throwUndefined,0.0
socket.io.csv,server,try-catch,5,4,throwUndefined,0.0
sockjs-client.csv,client,try-catch,336,446,throwUndefined,0.0
spectron.csv,server,try-catch,6,4,throwUndefined,0.0
steal.csv,client,try-catch,1262,2692,throwUndefined,0.0
store.js.csv,server,try-catch,7,8,throwUndefined,0.0
summernote.csv,client,try-catch,1,0,throwUndefined,0.0
superagent.csv,server,try-catch,483,502,throwUndefined,0.0
svg.js.csv,client,try-catch,35,69,throwUndefined,0.0
svgo.csv,server,try-catch,12,28,throwUndefined,0.0
three.js.csv,client,try-catch,516,1680,throwUndefined,0.0
tinymce.csv,client,try-catch,2,0,throwUndefined,0.0
ui-router.csv,client,try-catch,737,1061,throwUndefined,0.0
underscore.csv,client,try-catch,24,28,throwUndefined,0.0
validator.js.csv,client,try-catch,6,2,throwUndefined,0.0
waterline.csv,server,try-catch,283,1664,throwUndefined,0.0
web3.js.csv,client,try-catch,188,280,throwUndefined,0.0
webogram.csv,client,try-catch,1749,4209,throwUndefined,0.0
webpack.csv,server,try-catch,216,367,throwUndefined,0.0
webtorrent.csv,server,try-catch,11,12,throwUndefined,0.0
wekan.csv,server,try-catch,44,139,throwUndefined,0.0
winston.csv,server,try-catch,20,25,throwUndefined,0.0
zeroclipboard.csv,client,try-catch,47,147,throwUndefined,0.0
Chart.js.csv,client,try-catch,2,2,throwNull,0.0
Faker.js.csv,server,try-catch,452,540,throwNull,0.0
Ghost.csv,server,try-catch,120,388,throwNull,0.0
JavaScript-Garden.csv,client,try-catch,4,12,throwNull,0.0
JavaScript-Koans.csv,client,try-catch,52,80,throwNull,0.0
JavaScript-Load-Image.csv,client,try-catch,171,423,throwNull,0.0
JavaScript-MD5.csv,server,try-catch,122,295,throwNull,0.0
MQTT.js.csv,server,try-catch,17,29,throwNull,0.0
MagicMirror.csv,server,try-catch,13,62,throwNull,0.0
Modernizr.csv,client,try-catch,258,220,throwNull,0.0
NodeBB.csv,server,try-catch,205,282,throwNull,0.0
OS.js.csv,client,try-catch,264,256,throwNull,0.0
PapaParse.csv,server,try-catch,15,24,throwNull,0.0
Rocket.Chat.csv,client,try-catch,286,653,throwNull,0.0
RxJS.csv,server,try-catch,35,78,throwNull,0.0
Semantic-UI.csv,client,try-catch,71,53,throwNull,0.0
UglifyJS2.csv,server,try-catch,129,286,throwNull,0.0
ajenti.csv,client,try-catch,160,150,throwNull,0.0
angular-starter.csv,client,try-catch,1,1,throwNull,0.0
angular-translate.csv,client,try-catch,21,9,throwNull,0.0
apidoc.csv,server,try-catch,33,30,throwNull,0.0
atom.csv,server,try-catch,141,223,throwNull,0.0
ava.csv,server,try-catch,55,186,throwNull,0.0
aws-sdk-js.csv,server,try-catch,710,1297,throwNull,0.0
axios.csv,server,try-catch,28,56,throwNull,0.0
babel.csv,client,try-catch,59,184,throwNull,0.0
backbone.csv,client,try-catch,93,110,throwNull,0.0
bitcoinjs-lib.csv,server,try-catch,7,1,throwNull,0.0
bluebird.csv,server,try-catch,276,366,throwNull,0.0
bootstrap.csv,client,try-catch,45,49,throwNull,0.0
brackets.csv,client,try-catch,1069,1511,throwNull,0.0
card.csv,client,try-catch,14,50,throwNull,0.0
cheerio.csv,server,try-catch,1,0,throwNull,0.0
closure-compiler.csv,server,try-catch,83,116,throwNull,0.0
closure-library.csv,client,try-catch,629,1501,throwNull,0.0
clumsy-bird.csv,client,try-catch,34,30,throwNull,0.0
co.csv,server,try-catch,45,48,throwNull,0.0
create-react-app.csv,client,try-catch,19,32,throwNull,0.0
democracyos.csv,client,try-catch,6,9,throwNull,0.0
docsify.csv,server,try-catch,22,47,throwNull,0.0
dragula.csv,client,try-catch,4,0,throwNull,0.0
dropzone.csv,client,try-catch,23,23,throwNull,0.0
echarts.csv,client,try-catch,145,193,throwNull,0.0
electron.csv,server,try-catch,97,113,throwNull,0.0
engine.csv,client,try-catch,10,26,throwNull,0.0
eslint-plugin-react.csv,client,try-catch,4,4,throwNull,0.0
eslint.csv,server,try-catch,178,442,throwNull,0.0
express.csv,server,try-catch,17,23,throwNull,0.0
fetch.csv,client,try-catch,3,3,throwNull,0.0
fingerprintjs2.csv,client,try-catch,54,64,throwNull,0.0
forever.csv,server,try-catch,5,6,throwNull,0.0
fullPage.js.csv,client,try-catch,1,1,throwNull,0.0
grunt.csv,server,try-catch,21,39,throwNull,0.0
gulp.csv,server,try-catch,4,8,throwNull,0.0
handlebars.js.csv,server,try-catch,24,57,throwNull,0.0
hapi.csv,server,try-catch,15,32,throwNull,0.0
hexo.csv,server,try-catch,78,81,throwNull,0.0
highcharts-ng.csv,client,try-catch,6,0,throwNull,0.0
history.js.csv,client,try-catch,757,991,throwNull,0.0
homebridge.csv,server,try-catch,6,20,throwNull,0.0
hospitalrun-frontend.csv,client,try-catch,1211,1587,throwNull,0.0
howler.js.csv,client,try-catch,30,22,throwNull,0.0
http-server.csv,server,try-catch,1,1,throwNull,0.0
iD.csv,server,try-catch,42,69,throwNull,0.0
immutable-js.csv,server,try-catch,13,24,throwNull,0.0
impress.js.csv,client,try-catch,14,50,throwNull,0.0
intro.js.csv,client,try-catch,52,54,throwNull,0.0
jQuery-File-Upload.csv,client,try-catch,18,5,throwNull,0.0
johnny-five.csv,server,try-catch,8,8,throwNull,0.0
joi.csv,client,try-catch,46,84,throwNull,0.0
jquery-modal.csv,client,try-catch,4,24,throwNull,0.0
jsdoc.csv,client,try-catch,44,63,throwNull,0.0
jsdoc.csv,server,try-catch,44,63,throwNull,0.0
jsdom.csv,server,try-catch,440,496,throwNull,0.0
koa.csv,server,try-catch,38,102,throwNull,0.0
kue.csv,server,try-catch,7,17,throwNull,0.0
lazysizes.csv,client,try-catch,19,12,throwNull,0.0
lightbox.csv,client,try-catch,6,6,throwNull,0.0
list.js.csv,client,try-catch,12,28,throwNull,0.0
lodash.csv,server,try-catch,3,1,throwNull,0.0
loopback.csv,server,try-catch,26,34,throwNull,0.0
mapbox-gl-js.csv,client,try-catch,20,46,throwNull,0.0
markdown-here.csv,client,try-catch,60,187,throwNull,0.0
materialize.csv,client,try-catch,13,11,throwNull,0.0
materialize.csv,server,try-catch,13,11,throwNull,0.0
metalsmith.csv,server,try-catch,3,11,throwNull,0.0
meteor.csv,client,try-catch,540,1337,throwNull,0.0
meteor.csv,server,try-catch,540,1337,throwNull,0.0
mithril.js.csv,client,try-catch,294,391,throwNull,0.0
mocha.csv,server,try-catch,45,167,throwNull,0.0
mojs.csv,client,try-catch,40,55,throwNull,0.0
moment-timezone.csv,server,try-catch,6,0,throwNull,0.0
moment.csv,server,try-catch,19,12,throwNull,0.0
mongo-express.csv,server,try-catch,24,51,throwNull,0.0
mongoose.csv,server,try-catch,262,448,throwNull,0.0
mousetrap.csv,client,try-catch,71,162,throwNull,0.0
mysql.csv,server,try-catch,7,10,throwNull,0.0
natural.csv,server,try-catch,3,4,throwNull,0.0
nedb.csv,server,try-catch,321,911,throwNull,0.0
nightwatch.csv,server,try-catch,87,127,throwNull,0.0
node-http-proxy.csv,server,try-catch,6,6,throwNull,0.0
node-inspector.csv,server,try-catch,85,86,throwNull,0.0
node-mongodb-native.csv,server,try-catch,422,845,throwNull,0.0
node-postgres.csv,server,try-catch,6,12,throwNull,0.0
node-restify.csv,server,try-catch,66,127,throwNull,0.0
node-serialport.csv,server,try-catch,118,196,throwNull,0.0
node.csv,server,try-catch,2030,4056,throwNull,0.0
nodemailer.csv,server,try-catch,43,108,throwNull,0.0
nodemon.csv,server,try-catch,14,22,throwNull,0.0
notifyjs.csv,client,try-catch,2,2,throwNull,0.0
nuxt.js.csv,server,try-catch,4,6,throwNull,0.0
openlayers.csv,server,try-catch,175,211,throwNull,0.0
openui5.csv,client,try-catch,2517,18454,throwNull,0.0
passport.csv,server,try-catch,6,6,throwNull,0.0
pdf.js.csv,client,try-catch,193,444,throwNull,0.0
perfect-scrollbar.csv,client,try-catch,2,2,throwNull,0.0
phaser.csv,client,try-catch,151,236,throwNull,0.0
plyr.csv,client,try-catch,239,348,throwNull,0.0
pm2.csv,server,try-catch,213,401,throwNull,0.0
postcss.csv,server,try-catch,5,17,throwNull,0.0
pouchdb.csv,server,try-catch,500,1341,throwNull,0.0
prettier.csv,client,try-catch,53,181,throwNull,0.0
progressbar.js.csv,client,try-catch,1,0,throwNull,0.0
protobuf.js.csv,server,try-catch,114,285,throwNull,0.0
pug.csv,server,try-catch,47,210,throwNull,0.0
ratchet.csv,client,try-catch,7,7,throwNull,0.0
raven-js.csv,client,try-catch,270,394,throwNull,0.0
react-native.csv,server,try-catch,190,493,throwNull,0.0
remark.csv,client,try-catch,3,24,throwNull,0.0
request.csv,server,try-catch,8,10,throwNull,0.0
reveal.js.csv,client,try-catch,28,57,throwNull,0.0
riot.csv,client,try-catch,46,116,throwNull,0.0
sails.csv,server,try-catch,457,987,throwNull,0.0
scrollreveal.csv,client,try-catch,39,47,throwNull,0.0
sequelize.csv,server,try-catch,20,36,throwNull,0.0
showdown.csv,server,try-catch,8,11,throwNull,0.0
simditor.csv,client,try-catch,56,112,throwNull,0.0
sinon.csv,server,try-catch,11709,10427,throwNull,0.0
smooth-scroll.csv,client,try-catch,20,20,throwNull,0.0
socket.io.csv,server,try-catch,5,4,throwNull,0.0
sockjs-client.csv,client,try-catch,336,446,throwNull,0.0
spectron.csv,server,try-catch,6,4,throwNull,0.0
steal.csv,client,try-catch,1262,2692,throwNull,0.0
store.js.csv,server,try-catch,7,8,throwNull,0.0
summernote.csv,client,try-catch,1,0,throwNull,0.0
superagent.csv,server,try-catch,483,502,throwNull,0.0
svg.js.csv,client,try-catch,35,69,throwNull,0.0
svgo.csv,server,try-catch,12,28,throwNull,0.0
three.js.csv,client,try-catch,516,1680,throwNull,0.0
tinymce.csv,client,try-catch,2,0,throwNull,0.0
ui-router.csv,client,try-catch,737,1061,throwNull,0.0
underscore.csv,client,try-catch,24,28,throwNull,0.0
validator.js.csv,client,try-catch,6,2,throwNull,0.0
waterline.csv,server,try-catch,283,1664,throwNull,0.0
web3.js.csv,client,try-catch,188,280,throwNull,0.0
webogram.csv,client,try-catch,1749,4209,throwNull,0.0
webpack.csv,server,try-catch,216,367,throwNull,0.0
webtorrent.csv,server,try-catch,11,12,throwNull,0.0
wekan.csv,server,try-catch,44,139,throwNull,0.0
winston.csv,server,try-catch,20,25,throwNull,0.0
zeroclipboard.csv,client,try-catch,47,147,throwNull,0.0
Chart.js.csv,client,try-catch,2,2,throwErrorObject,0.0
Faker.js.csv,server,try-catch,452,540,throwErrorObject,0.0
Ghost.csv,server,try-catch,120,388,throwErrorObject,0.0
JavaScript-Garden.csv,client,try-catch,4,12,throwErrorObject,0.0
JavaScript-Koans.csv,client,try-catch,52,80,throwErrorObject,0.0
JavaScript-Load-Image.csv,client,try-catch,171,423,throwErrorObject,3.0
JavaScript-MD5.csv,server,try-catch,122,295,throwErrorObject,3.0
MQTT.js.csv,server,try-catch,17,29,throwErrorObject,0.0
MagicMirror.csv,server,try-catch,13,62,throwErrorObject,0.0
Modernizr.csv,client,try-catch,258,220,throwErrorObject,6.0
NodeBB.csv,server,try-catch,205,282,throwErrorObject,0.0
OS.js.csv,client,try-catch,264,256,throwErrorObject,0.0
PapaParse.csv,server,try-catch,15,24,throwErrorObject,0.0
Rocket.Chat.csv,client,try-catch,286,653,throwErrorObject,19.0
RxJS.csv,server,try-catch,35,78,throwErrorObject,7.0
Semantic-UI.csv,client,try-catch,71,53,throwErrorObject,0.0
UglifyJS2.csv,server,try-catch,129,286,throwErrorObject,1.0
ajenti.csv,client,try-catch,160,150,throwErrorObject,0.0
angular-starter.csv,client,try-catch,1,1,throwErrorObject,0.0
angular-translate.csv,client,try-catch,21,9,throwErrorObject,4.0
apidoc.csv,server,try-catch,33,30,throwErrorObject,3.0
atom.csv,server,try-catch,141,223,throwErrorObject,0.0
ava.csv,server,try-catch,55,186,throwErrorObject,0.0
aws-sdk-js.csv,server,try-catch,710,1297,throwErrorObject,0.0
axios.csv,server,try-catch,28,56,throwErrorObject,2.0
babel.csv,client,try-catch,59,184,throwErrorObject,0.0
backbone.csv,client,try-catch,93,110,throwErrorObject,0.0
bitcoinjs-lib.csv,server,try-catch,7,1,throwErrorObject,1.0
bluebird.csv,server,try-catch,276,366,throwErrorObject,1.0
bootstrap.csv,client,try-catch,45,49,throwErrorObject,0.0
brackets.csv,client,try-catch,1069,1511,throwErrorObject,0.0
card.csv,client,try-catch,14,50,throwErrorObject,0.0
cheerio.csv,server,try-catch,1,0,throwErrorObject,0.0
closure-compiler.csv,server,try-catch,83,116,throwErrorObject,0.0
closure-library.csv,client,try-catch,629,1501,throwErrorObject,0.0
clumsy-bird.csv,client,try-catch,34,30,throwErrorObject,2.0
co.csv,server,try-catch,45,48,throwErrorObject,0.0
create-react-app.csv,client,try-catch,19,32,throwErrorObject,0.0
democracyos.csv,client,try-catch,6,9,throwErrorObject,0.0
docsify.csv,server,try-catch,22,47,throwErrorObject,1.0
dragula.csv,client,try-catch,4,0,throwErrorObject,0.0
dropzone.csv,client,try-catch,23,23,throwErrorObject,0.0
echarts.csv,client,try-catch,145,193,throwErrorObject,16.0
electron.csv,server,try-catch,97,113,throwErrorObject,0.0
engine.csv,client,try-catch,10,26,throwErrorObject,0.0
eslint-plugin-react.csv,client,try-catch,4,4,throwErrorObject,0.0
eslint.csv,server,try-catch,178,442,throwErrorObject,1.0
express.csv,server,try-catch,17,23,throwErrorObject,0.0
fetch.csv,client,try-catch,3,3,throwErrorObject,0.0
fingerprintjs2.csv,client,try-catch,54,64,throwErrorObject,0.0
forever.csv,server,try-catch,5,6,throwErrorObject,0.0
fullPage.js.csv,client,try-catch,1,1,throwErrorObject,0.0
grunt.csv,server,try-catch,21,39,throwErrorObject,2.0
gulp.csv,server,try-catch,4,8,throwErrorObject,0.0
handlebars.js.csv,server,try-catch,24,57,throwErrorObject,0.0
hapi.csv,server,try-catch,15,32,throwErrorObject,0.0
hexo.csv,server,try-catch,78,81,throwErrorObject,0.0
highcharts-ng.csv,client,try-catch,6,0,throwErrorObject,0.0
history.js.csv,client,try-catch,757,991,throwErrorObject,0.0
homebridge.csv,server,try-catch,6,20,throwErrorObject,1.0
hospitalrun-frontend.csv,client,try-catch,1211,1587,throwErrorObject,11.0
howler.js.csv,client,try-catch,30,22,throwErrorObject,0.0
http-server.csv,server,try-catch,1,1,throwErrorObject,0.0
iD.csv,server,try-catch,42,69,throwErrorObject,0.0
immutable-js.csv,server,try-catch,13,24,throwErrorObject,0.0
impress.js.csv,client,try-catch,14,50,throwErrorObject,0.0
intro.js.csv,client,try-catch,52,54,throwErrorObject,0.0
jQuery-File-Upload.csv,client,try-catch,18,5,throwErrorObject,0.0
johnny-five.csv,server,try-catch,8,8,throwErrorObject,0.0
joi.csv,client,try-catch,46,84,throwErrorObject,0.0
jquery-modal.csv,client,try-catch,4,24,throwErrorObject,0.0
jsdoc.csv,client,try-catch,44,63,throwErrorObject,1.0
jsdoc.csv,server,try-catch,44,63,throwErrorObject,1.0
jsdom.csv,server,try-catch,440,496,throwErrorObject,0.0
koa.csv,server,try-catch,38,102,throwErrorObject,0.0
kue.csv,server,try-catch,7,17,throwErrorObject,0.0
lazysizes.csv,client,try-catch,19,12,throwErrorObject,0.0
lightbox.csv,client,try-catch,6,6,throwErrorObject,0.0
list.js.csv,client,try-catch,12,28,throwErrorObject,0.0
lodash.csv,server,try-catch,3,1,throwErrorObject,0.0
loopback.csv,server,try-catch,26,34,throwErrorObject,0.0
mapbox-gl-js.csv,client,try-catch,20,46,throwErrorObject,0.0
markdown-here.csv,client,try-catch,60,187,throwErrorObject,0.0
materialize.csv,client,try-catch,13,11,throwErrorObject,0.0
materialize.csv,server,try-catch,13,11,throwErrorObject,0.0
metalsmith.csv,server,try-catch,3,11,throwErrorObject,0.0
meteor.csv,client,try-catch,540,1337,throwErrorObject,4.0
meteor.csv,server,try-catch,540,1337,throwErrorObject,4.0
mithril.js.csv,client,try-catch,294,391,throwErrorObject,7.0
mocha.csv,server,try-catch,45,167,throwErrorObject,1.0
mojs.csv,client,try-catch,40,55,throwErrorObject,0.0
moment-timezone.csv,server,try-catch,6,0,throwErrorObject,0.0
moment.csv,server,try-catch,19,12,throwErrorObject,0.0
mongo-express.csv,server,try-catch,24,51,throwErrorObject,0.0
mongoose.csv,server,try-catch,262,448,throwErrorObject,0.0
mousetrap.csv,client,try-catch,71,162,throwErrorObject,0.0
mysql.csv,server,try-catch,7,10,throwErrorObject,0.0
natural.csv,server,try-catch,3,4,throwErrorObject,0.0
nedb.csv,server,try-catch,321,911,throwErrorObject,0.0
nightwatch.csv,server,try-catch,87,127,throwErrorObject,1.0
node-http-proxy.csv,server,try-catch,6,6,throwErrorObject,0.0
node-inspector.csv,server,try-catch,85,86,throwErrorObject,0.0
node-mongodb-native.csv,server,try-catch,422,845,throwErrorObject,0.0
node-postgres.csv,server,try-catch,6,12,throwErrorObject,0.0
node-restify.csv,server,try-catch,66,127,throwErrorObject,0.0
node-serialport.csv,server,try-catch,118,196,throwErrorObject,0.0
node.csv,server,try-catch,2030,4056,throwErrorObject,4.0
nodemailer.csv,server,try-catch,43,108,throwErrorObject,0.0
nodemon.csv,server,try-catch,14,22,throwErrorObject,0.0
notifyjs.csv,client,try-catch,2,2,throwErrorObject,0.0
nuxt.js.csv,server,try-catch,4,6,throwErrorObject,0.0
openlayers.csv,server,try-catch,175,211,throwErrorObject,1.0
openui5.csv,client,try-catch,2517,18454,throwErrorObject,37.0
passport.csv,server,try-catch,6,6,throwErrorObject,0.0
pdf.js.csv,client,try-catch,193,444,throwErrorObject,6.0
perfect-scrollbar.csv,client,try-catch,2,2,throwErrorObject,0.0
phaser.csv,client,try-catch,151,236,throwErrorObject,0.0
plyr.csv,client,try-catch,239,348,throwErrorObject,4.0
