Unnamed: 0,mech,lines,stmts,has_error_arguments,empty,noUsageOfErrorArg,consoleLog,reassigningError,alert,throwLiteral,throwUndefined,throwNull,throwErrorObject,rethrow,returnLiteral,returnUndefined,returnNull,returnErrorObject,rereturn,continue,break,file,repo,count,type
4088,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/bulk_tests.js,node-mongodb-native.csv,1,server
4634,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/cursor_tests.js,node-mongodb-native.csv,1,server
4698,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/cursor_tests.js,node-mongodb-native.csv,1,server
4699,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/cursor_tests.js,node-mongodb-native.csv,1,server
6248,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/insert_tests.js,node-mongodb-native.csv,1,server
6249,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/insert_tests.js,node-mongodb-native.csv,1,server
6250,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/insert_tests.js,node-mongodb-native.csv,1,server
7296,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/operation_generators_example_tests.js,node-mongodb-native.csv,1,server
7306,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/operation_generators_example_tests.js,node-mongodb-native.csv,1,server
7312,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/operation_generators_example_tests.js,node-mongodb-native.csv,1,server
7313,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/operation_generators_example_tests.js,node-mongodb-native.csv,1,server
7332,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/operation_generators_example_tests.js,node-mongodb-native.csv,1,server
7333,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-mongodb-native/test/functional/operation_generators_example_tests.js,node-mongodb-native.csv,1,server
8082,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/jsdoc/test/lib/jasmine.js,jsdoc.csv,1,server
8083,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/jsdoc/test/lib/jasmine.js,jsdoc.csv,1,server
8087,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/jsdoc/test/lib/jasmine.js,jsdoc.csv,1,server
8208,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/apidoc/template/utils/handlebars_helper.js,apidoc.csv,1,server
8209,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/apidoc/template/utils/handlebars_helper.js,apidoc.csv,1,server
8210,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/apidoc/template/utils/send_sample_request.js,apidoc.csv,1,server
8213,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/apidoc/template/utils/send_sample_request.js,apidoc.csv,1,server
8216,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/apidoc/template/utils/send_sample_request.js,apidoc.csv,1,server
8231,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/apidoc/template/vendor/prettify/run_prettify.js,apidoc.csv,1,server
8234,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/apidoc/template/vendor/prettify/run_prettify.js,apidoc.csv,1,server
8237,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/apidoc/template/vendor/prettify/run_prettify.js,apidoc.csv,1,server
8247,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/apidoc/template/vendor/webfontloader.js,apidoc.csv,1,server
8248,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/apidoc/template/vendor/webfontloader.js,apidoc.csv,1,server
8249,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/apidoc/template/vendor/webfontloader.js,apidoc.csv,1,server
8393,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8406,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8409,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8411,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8415,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8521,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8523,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8536,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8549,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8584,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8585,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8586,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8591,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8593,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8595,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8598,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8606,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8607,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk-react-native.js,aws-sdk-js.csv,1,server
8712,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk.js,aws-sdk-js.csv,1,server
8714,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk.js,aws-sdk-js.csv,1,server
8731,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk.js,aws-sdk-js.csv,1,server
8733,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk.js,aws-sdk-js.csv,1,server
8735,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk.js,aws-sdk-js.csv,1,server
8738,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk.js,aws-sdk-js.csv,1,server
8753,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk.js,aws-sdk-js.csv,1,server
8754,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/aws-sdk.js,aws-sdk-js.csv,1,server
8887,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/xml2js.js,aws-sdk-js.csv,1,server
8888,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/xml2js.js,aws-sdk-js.csv,1,server
8889,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/dist/xml2js.js,aws-sdk-js.csv,1,server
8977,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/lib/credentials/cognito_identity_credentials.js,aws-sdk-js.csv,1,server
9031,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/lib/http/xhr.js,aws-sdk-js.csv,1,server
9034,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/lib/http/xhr.js,aws-sdk-js.csv,1,server
9059,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/lib/s3/managed_upload.js,aws-sdk-js.csv,1,server
9145,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9148,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9149,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9150,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9151,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9154,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9155,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9156,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9157,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9161,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9162,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9163,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9168,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9172,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9173,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9174,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9175,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9176,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9179,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9180,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9182,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9183,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9184,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9185,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9186,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9189,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9190,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9191,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9194,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-1.9.1.js,aws-sdk-js.csv,1,server
9202,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9203,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9205,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9207,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9209,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9211,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9212,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9213,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9214,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9216,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9217,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9218,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9219,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9220,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9221,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9222,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9223,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser/sample/js/jquery-ui-1.10.1.custom.js,aws-sdk-js.csv,1,server
9228,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/browser.spec.js,aws-sdk-js.csv,1,server
9455,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/param_validator.spec.js,aws-sdk-js.csv,1,server
9456,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/param_validator.spec.js,aws-sdk-js.csv,1,server
9457,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/param_validator.spec.js,aws-sdk-js.csv,1,server
9458,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/aws-sdk-js/test/param_validator.spec.js,aws-sdk-js.csv,1,server
9756,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/axios/dist/axios.js,axios.csv,1,server
9758,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/axios/dist/axios.js,axios.csv,1,server
9759,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/axios/dist/axios.js,axios.csv,1,server
